":START_ID",":END_ID",":TYPE" 
"7116","8430","3"
"7288","8430","3"
"6792","8431","3"
"7905","8431","3"
"6570","8431","3"
"7525","8431","3"
"7716","8432","3"
"7601","8432","3"
"7968","8432","3"
"6716","8432","3"
"6030","8433","3"
"7638","8433","3"
"6888","8434","3"
"6075","8434","3"
"6508","8434","3"
"6847","8434","3"
"6887","8434","3"
"6055","8435","3"
"6463","8435","3"
"6567","8435","3"
"6587","8436","3"
"6653","8437","3"
"6417","8437","3"
"7774","8437","3"
"6012","8438","3"
"6391","8438","3"
"7992","8439","3"
"6573","8439","3"
"6262","8440","3"
"6137","8440","3"
"6723","8440","3"
"7349","8441","3"
"7164","8441","3"
"7972","8441","3"
"7434","8442","3"
"7308","8442","3"
"7197","8442","3"
"6690","8442","3"
"6448","8443","3"
"6369","8443","3"
"6869","8443","3"
"7793","8444","3"
"7933","8445","3"
"6301","8445","3"
"7972","8445","3"
"6791","8445","3"
"6791","8446","3"
"7745","8446","3"
"7586","8446","3"
"7780","8446","3"
"7405","8447","3"
"6024","8447","3"
"6891","8447","3"
"6622","8447","3"
"7196","8447","3"
"7408","8448","3"
"6472","8448","3"
"7866","8449","3"
"6355","8449","3"
"7326","8449","3"
"6534","8450","3"
"7917","8451","3"
"7758","8451","3"
"6460","8451","3"
"7281","8451","3"
"7109","8451","3"
"6627","8452","3"
"6475","8453","3"
"6858","8454","3"
"6555","8454","3"
"6303","8455","3"
"7497","8455","3"
"6632","8455","3"
"7040","8456","3"
"7382","8456","3"
"7616","8456","3"
"7690","8456","3"
"7753","8457","3"
"6282","8457","3"
"6572","8457","3"
"7072","8458","3"
"7327","8458","3"
"7510","8458","3"
"6725","8458","3"
"6554","8458","3"
"6597","8459","3"
"7019","8459","3"
"7986","8459","3"
"6088","8460","3"
"6210","8460","3"
"7299","8460","3"
"7465","8461","3"
"7814","8461","3"
"6973","8462","3"
"6529","8462","3"
"7513","8462","3"
"6901","8463","3"
"7465","8463","3"
"7403","8463","3"
"6920","8464","3"
"7936","8464","3"
"6265","8464","3"
"7831","8464","3"
"6462","8464","3"
"6071","8465","3"
"6833","8465","3"
"7519","8465","3"
"7831","8466","3"
"7703","8466","3"
"6280","8466","3"
"7624","8466","3"
"7459","8467","3"
"7440","8467","3"
"7762","8467","3"
"7858","8467","3"
"7613","8468","3"
"6817","8468","3"
"7824","8469","3"
"6321","8469","3"
"7797","8469","3"
"6078","8469","3"
"6680","8469","3"
"6165","8470","3"
"7694","8470","3"
"6333","8470","3"
"7521","8470","3"
"6278","8471","3"
"6762","8471","3"
"6768","8471","3"
"7190","8472","3"
"6138","8473","3"
"6947","8473","3"
"7754","8473","3"
"7188","8474","3"
"7351","8474","3"
"7348","8475","3"
"6211","8475","3"
"6303","8475","3"
"6593","8475","3"
"6186","8475","3"
"6352","8476","3"
"6179","8476","3"
"6624","8476","3"
"7304","8477","3"
"6667","8477","3"
"6685","8477","3"
"6838","8478","3"
"7585","8478","3"
"6686","8479","3"
"6256","8479","3"
"6188","8480","3"
"6589","8480","3"
"6369","8480","3"
"6509","8481","3"
"6500","8481","3"
"7451","8481","3"
"6293","8481","3"
"6060","8481","3"
"6774","8482","3"
"7314","8483","3"
"6782","8483","3"
"6133","8483","3"
"7901","8484","3"
"6552","8484","3"
"7749","8484","3"
"7977","8485","3"
"7730","8485","3"
"7128","8485","3"
"7324","8485","3"
"6797","8486","3"
"7273","8486","3"
"6583","8486","3"
"7781","8486","3"
"6740","8486","3"
"7278","8487","3"
"7158","8487","3"
"7616","8487","3"
"6946","8488","3"
"7211","8488","3"
"7557","8488","3"
"6726","8488","3"
"6249","8489","3"
"7903","8489","3"
"7057","8490","3"
"7093","8491","3"
"6358","8491","3"
"7058","8491","3"
"7579","8491","3"
"7107","8492","3"
"7015","8493","3"
"7655","8493","3"
"6306","8493","3"
"6622","8493","3"
"6299","8494","3"
"6285","8494","3"
"7441","8495","3"
"7078","8495","3"
"6450","8495","3"
"7155","8495","3"
"6381","8496","3"
"7260","8496","3"
"6614","8496","3"
"7904","8496","3"
"7682","8496","3"
"6026","8497","3"
"7212","8497","3"
"7484","8497","3"
"6293","8497","3"
"6543","8497","3"
"6597","8498","3"
"7432","8498","3"
"6895","8499","3"
"7970","8500","3"
"6887","8500","3"
"6675","8500","3"
"6130","8500","3"
"6359","8501","3"
"7495","8501","3"
"7894","8501","3"
"7169","8502","3"
"6787","8502","3"
"7464","8502","3"
"7345","8502","3"
"6881","8502","3"
"6967","8503","3"
"6846","8503","3"
"7815","8503","3"
"7287","8503","3"
"6262","8504","3"
"6333","8504","3"
"6877","8504","3"
"6844","8504","3"
"6619","8504","3"
"7610","8505","3"
"7136","8505","3"
"6941","8505","3"
"6011","8505","3"
"7912","8506","3"
"7131","8507","3"
"7041","8507","3"
"7483","8508","3"
"6636","8508","3"
"7098","8508","3"
"6181","8508","3"
"7320","8508","3"
"7239","8509","3"
"7347","8509","3"
"7482","8509","3"
"7805","8509","3"
"6486","8509","3"
"7067","8510","3"
"6924","8510","3"
"6290","8510","3"
"6766","8510","3"
"7795","8511","3"
"6440","8511","3"
"6041","8512","3"
"6513","8512","3"
"7211","8512","3"
"7273","8513","3"
"7904","8513","3"
"6380","8514","3"
"7520","8514","3"
"6741","8514","3"
"7964","8514","3"
"6105","8515","3"
"7209","8515","3"
"7247","8516","3"
"7948","8516","3"
"7719","8516","3"
"6801","8517","3"
"6144","8517","3"
"7933","8517","3"
"6030","8517","3"
"7836","8517","3"
"7068","8518","3"
"6036","8518","3"
"6014","8518","3"
"7754","8518","3"
"7314","8518","3"
"6494","8519","3"
"6637","8520","3"
"6875","8520","3"
"6519","8520","3"
"6868","8520","3"
"7592","8520","3"
"7723","8521","3"
"6249","8521","3"
"7763","8521","3"
"6274","8522","3"
"7037","8522","3"
"7988","8522","3"
"7472","8522","3"
"7647","8522","3"
"7721","8523","3"
"7886","8523","3"
"6693","8523","3"
"7168","8523","3"
"7810","8524","3"
"7815","8524","3"
"6539","8524","3"
"7256","8525","3"
"7545","8526","3"
"6557","8526","3"
"6799","8526","3"
"6629","8526","3"
"7521","8526","3"
"7352","8527","3"
"7922","8527","3"
"7455","8528","3"
"6069","8528","3"
"6787","8528","3"
"7410","8529","3"
"7881","8530","3"
"7841","8530","3"
"7634","8530","3"
"6872","8531","3"
"7027","8532","3"
"6131","8532","3"
"7300","8532","3"
"7481","8533","3"
"6329","8533","3"
"7596","8534","3"
"7169","8534","3"
"7811","8534","3"
"6141","8534","3"
"6639","8535","3"
"7504","8536","3"
"6351","8536","3"
"7816","8536","3"
"7078","8537","3"
"6984","8537","3"
"6183","8537","3"
"7003","8537","3"
"7961","8538","3"
"7500","8538","3"
"7962","8538","3"
"6020","8538","3"
"7728","8539","3"
"7290","8539","3"
"7741","8539","3"
"6439","8540","3"
"6701","8540","3"
"6523","8540","3"
"6657","8540","3"
"7373","8541","3"
"7457","8541","3"
"6144","8541","3"
"6207","8541","3"
"7701","8541","3"
"7611","8542","3"
"6485","8542","3"
"6300","8542","3"
"7091","8543","3"
"6439","8543","3"
"7054","8543","3"
"6339","8543","3"
"7113","8543","3"
"7828","8544","3"
"6040","8544","3"
"7017","8544","3"
"6348","8544","3"
"7979","8545","3"
"6929","8545","3"
"6711","8545","3"
"7529","8545","3"
"7672","8545","3"
"7266","8546","3"
"6029","8546","3"
"6970","8546","3"
"6298","8546","3"
"7229","8547","3"
"7367","8547","3"
"7001","8547","3"
"7824","8548","3"
"7955","8549","3"
"7527","8549","3"
"7847","8549","3"
"7557","8549","3"
"6724","8550","3"
"6163","8550","3"
"7875","8550","3"
"6325","8550","3"
"7946","8551","3"
"6360","8552","3"
"6801","8552","3"
"7648","8553","3"
"7479","8553","3"
"7709","8553","3"
"7734","8553","3"
"6100","8553","3"
"7640","8554","3"
"7229","8554","3"
"6312","8554","3"
"6478","8555","3"
"6870","8555","3"
"6350","8555","3"
"6369","8555","3"
"6615","8556","3"
"7787","8556","3"
"7088","8556","3"
"6598","8556","3"
"7785","8556","3"
"7935","8557","3"
"7535","8558","3"
"7676","8558","3"
"7882","8558","3"
"6218","8558","3"
"7419","8559","3"
"7350","8559","3"
"7964","8559","3"
"6437","8560","3"
"6116","8560","3"
"7513","8561","3"
"6824","8561","3"
"6876","8561","3"
"6905","8561","3"
"6420","8562","3"
"6986","8563","3"
"7501","8563","3"
"6785","8563","3"
"7257","8563","3"
"6586","8564","3"
"6781","8564","3"
"7901","8564","3"
"7629","8564","3"
"7297","8564","3"
"7863","8565","3"
"7284","8565","3"
"7468","8565","3"
"7794","8565","3"
"7967","8565","3"
"7443","8566","3"
"6157","8566","3"
"7507","8566","3"
"7343","8566","3"
"7383","8566","3"
"7631","8567","3"
"7888","8567","3"
"7970","8568","3"
"7672","8568","3"
"7717","8568","3"
"6200","8569","3"
"6207","8569","3"
"7534","8569","3"
"6062","8569","3"
"6796","8569","3"
"6493","8570","3"
"7910","8571","3"
"7279","8571","3"
"7593","8571","3"
"7353","8571","3"
"7869","8571","3"
"7433","8572","3"
"6157","8572","3"
"6065","8573","3"
"6438","8573","3"
"7198","8573","3"
"6925","8573","3"
"6796","8574","3"
"6794","8574","3"
"6209","8574","3"
"7816","8574","3"
"7516","8575","3"
"6928","8575","3"
"6871","8575","3"
"7136","8575","3"
"7390","8576","3"
"7360","8576","3"
"6777","8576","3"
"6829","8576","3"
"7867","8576","3"
"6371","8577","3"
"6483","8577","3"
"6078","8578","3"
"7920","8578","3"
"6821","8578","3"
"7942","8578","3"
"7047","8579","3"
"7757","8579","3"
"7936","8579","3"
"7281","8579","3"
"6521","8579","3"
"7453","8580","3"
"7355","8580","3"
"6699","8580","3"
"6392","8580","3"
"7401","8580","3"
"7311","8581","3"
"6297","8581","3"
"6694","8581","3"
"6949","8581","3"
"7864","8581","3"
"7944","8582","3"
"6642","8582","3"
"7752","8583","3"
"7350","8583","3"
"7310","8583","3"
"6219","8583","3"
"6150","8583","3"
"6768","8584","3"
"6236","8584","3"
"6529","8584","3"
"6005","8584","3"
"7785","8585","3"
"7147","8586","3"
"6008","8586","3"
"6763","8587","3"
"7984","8588","3"
"6688","8588","3"
"7822","8588","3"
"6689","8589","3"
"7561","8589","3"
"7312","8590","3"
"6129","8590","3"
"6776","8591","3"
"6168","8591","3"
"7044","8591","3"
"7970","8591","3"
"7209","8592","3"
"7374","8593","3"
"6177","8593","3"
"7852","8594","3"
"7944","8594","3"
"7998","8595","3"
"6869","8595","3"
"7151","8595","3"
"6250","8595","3"
"7167","8595","3"
"7778","8596","3"
"7849","8596","3"
"7513","8597","3"
"6534","8597","3"
"6727","8597","3"
"6785","8598","3"
"6110","8598","3"
"7961","8599","3"
"6511","8600","3"
"7792","8600","3"
"7329","8600","3"
"6905","8600","3"
"7012","8601","3"
"6324","8601","3"
"7560","8602","3"
"6130","8603","3"
"6616","8603","3"
"6380","8603","3"
"7468","8603","3"
"7595","8603","3"
"6262","8604","3"
"7581","8604","3"
"6228","8604","3"
"6818","8604","3"
"6333","8605","3"
"6632","8605","3"
"6277","8605","3"
"6233","8605","3"
"7291","8606","3"
"6835","8606","3"
"6852","8606","3"
"7810","8606","3"
"7816","8607","3"
"7939","8607","3"
"6540","8608","3"
"7185","8608","3"
"6388","8609","3"
"6001","8609","3"
"6214","8609","3"
"6207","8610","3"
"6734","8610","3"
"7930","8610","3"
"7416","8610","3"
"6292","8611","3"
"6138","8611","3"
"7806","8612","3"
"7043","8613","3"
"6906","8614","3"
"6532","8615","3"
"7942","8615","3"
"6388","8616","3"
"7242","8617","3"
"7422","8617","3"
"7616","8617","3"
"7196","8617","3"
"7380","8618","3"
"7006","8618","3"
"6208","8618","3"
"7015","8618","3"
"7225","8619","3"
"7999","8619","3"
"6467","8619","3"
"7238","8620","3"
"6210","8620","3"
"7860","8620","3"
"7052","8620","3"
"6392","8620","3"
"7305","8621","3"
"6038","8622","3"
"6830","8622","3"
"7361","8623","3"
"7068","8623","3"
"7998","8624","3"
"6274","8624","3"
"7919","8624","3"
"6054","8625","3"
"6720","8626","3"
"7943","8626","3"
"7920","8626","3"
"6788","8626","3"
"7857","8626","3"
"7787","8627","3"
"7213","8627","3"
"6118","8627","3"
"6553","8627","3"
"6049","8628","3"
"7493","8628","3"
"7094","8628","3"
"6843","8628","3"
"6860","8629","3"
"7612","8629","3"
"6068","8630","3"
"7870","8631","3"
"7236","8631","3"
"7478","8631","3"
"6117","8631","3"
"6987","8632","3"
"7634","8632","3"
"6510","8633","3"
"7468","8633","3"
"7829","8634","3"
"6297","8634","3"
"7005","8635","3"
"6016","8636","3"
"6532","8636","3"
"7178","8636","3"
"6834","8637","3"
"7362","8638","3"
"7049","8638","3"
"6387","8638","3"
"6155","8639","3"
"6726","8640","3"
"6474","8640","3"
"7859","8640","3"
"7434","8640","3"
"7537","8640","3"
"7441","8641","3"
"6029","8642","3"
"7214","8642","3"
"6357","8642","3"
"7673","8642","3"
"7587","8642","3"
"6981","8643","3"
"7590","8643","3"
"6483","8643","3"
"6382","8643","3"
"7802","8644","3"
"7590","8644","3"
"6502","8644","3"
"7592","8645","3"
"7509","8646","3"
"6709","8646","3"
"6430","8646","3"
"7417","8646","3"
"7353","8646","3"
"7262","8647","3"
"6314","8647","3"
"6445","8648","3"
"6329","8648","3"
"7174","8648","3"
"7957","8648","3"
"6021","8648","3"
"6651","8649","3"
"6522","8649","3"
"6578","8649","3"
"7918","8649","3"
"7666","8649","3"
"6334","8650","3"
"6095","8650","3"
"7822","8651","3"
"7022","8651","3"
"7318","8651","3"
"7687","8651","3"
"6594","8652","3"
"6618","8652","3"
"6199","8652","3"
"7803","8652","3"
"6926","8652","3"
"7010","8653","3"
"7221","8653","3"
"6057","8653","3"
"7665","8653","3"
"7009","8654","3"
"7887","8654","3"
"7323","8654","3"
"6147","8655","3"
"7344","8655","3"
"6990","8656","3"
"7712","8656","3"
"7978","8656","3"
"7478","8656","3"
"7708","8656","3"
"6900","8657","3"
"7587","8657","3"
"7288","8657","3"
"7140","8657","3"
"6973","8657","3"
"6356","8658","3"
"6584","8658","3"
"6442","8658","3"
"6209","8658","3"
"6780","8658","3"
"7932","8659","3"
"7700","8659","3"
"6419","8659","3"
"7826","8660","3"
"7687","8660","3"
"6384","8660","3"
"6993","8660","3"
"6709","8660","3"
"6332","8661","3"
"6109","8661","3"
"7293","8661","3"
"6403","8661","3"
"6004","8662","3"
"6119","8662","3"
"7506","8662","3"
"6675","8663","3"
"7612","8664","3"
"7669","8664","3"
"6228","8664","3"
"6058","8665","3"
"7125","8665","3"
"7396","8665","3"
"7921","8665","3"
"6883","8665","3"
"7840","8666","3"
"7541","8667","3"
"6313","8668","3"
"7062","8668","3"
"7846","8668","3"
"7410","8668","3"
"6206","8668","3"
"7759","8669","3"
"7152","8669","3"
"6482","8669","3"
"6299","8669","3"
"7984","8670","3"
"6899","8670","3"
"6204","8671","3"
"7922","8671","3"
"7675","8671","3"
"7542","8671","3"
"6473","8671","3"
"7378","8672","3"
"6671","8672","3"
"6602","8672","3"
"7986","8672","3"
"7708","8672","3"
"6683","8673","3"
"6194","8673","3"
"7326","8673","3"
"6199","8673","3"
"6217","8674","3"
"6810","8674","3"
"7249","8674","3"
"6086","8674","3"
"6796","8675","3"
"7974","8675","3"
"7757","8676","3"
"6623","8676","3"
"6395","8676","3"
"6075","8676","3"
"6996","8677","3"
"7427","8677","3"
"7687","8678","3"
"6663","8678","3"
"7254","8678","3"
"6824","8678","3"
"7966","8679","3"
"7215","8680","3"
"7680","8681","3"
"7794","8682","3"
"7091","8682","3"
"7268","8683","3"
"7542","8683","3"
"6439","8684","3"
"6147","8684","3"
"7525","8684","3"
"6084","8684","3"
"7947","8685","3"
"7399","8685","3"
"7029","8686","3"
"7903","8686","3"
"7892","8686","3"
"7758","8687","3"
"6792","8687","3"
"6845","8687","3"
"6566","8687","3"
"7876","8687","3"
"6784","8688","3"
"7596","8688","3"
"6051","8689","3"
"7020","8689","3"
"6223","8689","3"
"7671","8689","3"
"7108","8690","3"
"7296","8691","3"
"7285","8691","3"
"6109","8691","3"
"7279","8692","3"
"6998","8692","3"
"7102","8692","3"
"6065","8692","3"
"6655","8693","3"
"6449","8694","3"
"7719","8694","3"
"7575","8694","3"
"7227","8695","3"
"6110","8695","3"
"7313","8695","3"
"7224","8695","3"
"6647","8696","3"
"7865","8697","3"
"7820","8698","3"
"6674","8698","3"
"7255","8698","3"
"7791","8699","3"
"7601","8700","3"
"6334","8700","3"
"6936","8700","3"
"7166","8700","3"
"7699","8700","3"
"7002","8701","3"
"6702","8701","3"
"7921","8701","3"
"7310","8701","3"
"7044","8702","3"
"6253","8702","3"
"7360","8702","3"
"6974","8703","3"
"7829","8703","3"
"6599","8703","3"
"6997","8703","3"
"6039","8704","3"
"7055","8705","3"
"6926","8705","3"
"7839","8705","3"
"7253","8705","3"
"6530","8705","3"
"7009","8706","3"
"7191","8707","3"
"7225","8707","3"
"7808","8707","3"
"6385","8707","3"
"6179","8707","3"
"6122","8708","3"
"7108","8708","3"
"6880","8708","3"
"6608","8708","3"
"7168","8709","3"
"7899","8709","3"
"7911","8709","3"
"6903","8710","3"
"6724","8710","3"
"7715","8711","3"
"6644","8711","3"
"6280","8711","3"
"6721","8711","3"
"6248","8712","3"
"7822","8712","3"
"6347","8712","3"
"7373","8713","3"
"7221","8713","3"
"6448","8713","3"
"7761","8713","3"
"7157","8713","3"
"7549","8714","3"
"7274","8714","3"
"6931","8715","3"
"7684","8716","3"
"6246","8716","3"
"6530","8716","3"
"6152","8716","3"
"6023","8716","3"
"7443","8717","3"
"6713","8718","3"
"6596","8719","3"
"6849","8720","3"
"7250","8720","3"
"6660","8720","3"
"6885","8720","3"
"7751","8720","3"
"6187","8721","3"
"7959","8721","3"
"6161","8721","3"
"7273","8721","3"
"7842","8722","3"
"6141","8722","3"
"7631","8722","3"
"7283","8722","3"
"7499","8722","3"
"7487","8723","3"
"7518","8723","3"
"7578","8724","3"
"6766","8725","3"
"6860","8725","3"
"6435","8725","3"
"6736","8725","3"
"6334","8726","3"
"7960","8726","3"
"7975","8726","3"
"6184","8726","3"
"6166","8726","3"
"7722","8727","3"
"6925","8727","3"
"6434","8727","3"
"7343","8727","3"
"6571","8728","3"
"6143","8728","3"
"7803","8728","3"
"7560","8728","3"
"7864","8728","3"
"6116","8729","3"
"6175","8729","3"
"6720","8730","3"
"7273","8730","3"
"7223","8731","3"
"7446","8731","3"
"6474","8731","3"
"7529","8731","3"
"7014","8732","3"
"6797","8733","3"
"7743","8733","3"
"6661","8733","3"
"6793","8734","3"
"7291","8734","3"
"7542","8734","3"
"6696","8734","3"
"7176","8735","3"
"6465","8736","3"
"6618","8736","3"
"7653","8736","3"
"6365","8737","3"
"7932","8737","3"
"7775","8737","3"
"7773","8738","3"
"7323","8739","3"
"7798","8739","3"
"6928","8739","3"
"7671","8739","3"
"6037","8739","3"
"6219","8740","3"
"7309","8740","3"
"7446","8740","3"
"6646","8740","3"
"6577","8740","3"
"6242","8741","3"
"6053","8742","3"
"7534","8743","3"
"6801","8743","3"
"6406","8743","3"
"7119","8743","3"
"7654","8743","3"
"7089","8744","3"
"6249","8744","3"
"6180","8744","3"
"6692","8744","3"
"6588","8745","3"
"7433","8745","3"
"6307","8746","3"
"7970","8746","3"
"6232","8747","3"
"7406","8748","3"
"7160","8749","3"
"7623","8749","3"
"6011","8750","3"
"6197","8750","3"
"6022","8750","3"
"6303","8751","3"
"7579","8751","3"
"7397","8751","3"
"6695","8751","3"
"6759","8751","3"
"7149","8752","3"
"6589","8752","3"
"7170","8752","3"
"6326","8752","3"
"7289","8752","3"
"7427","8753","3"
"6028","8753","3"
"7176","8753","3"
"6641","8753","3"
"6544","8753","3"
"6082","8754","3"
"6411","8754","3"
"6487","8755","3"
"6579","8755","3"
"6309","8755","3"
"7284","8756","3"
"6621","8757","3"
"6035","8758","3"
"7625","8758","3"
"6837","8758","3"
"7065","8758","3"
"6292","8758","3"
"6811","8759","3"
"6387","8759","3"
"7461","8759","3"
"6725","8759","3"
"6660","8759","3"
"7088","8760","3"
"6155","8760","3"
"7304","8761","3"
"7282","8761","3"
"6999","8761","3"
"7400","8762","3"
"7398","8762","3"
"7207","8762","3"
"6889","8763","3"
"7189","8763","3"
"7797","8764","3"
"7987","8764","3"
"6453","8764","3"
"7142","8764","3"
"7137","8765","3"
"6000","8765","3"
"7823","8765","3"
"6168","8765","3"
"7902","8765","3"
"7014","8766","3"
"6896","8766","3"
"7396","8767","3"
"7033","8768","3"
"6035","8768","3"
"6398","8768","3"
"6074","8769","3"
"6008","8769","3"
"7607","8769","3"
"7473","8769","3"
"7984","8770","3"
"6238","8771","3"
"7403","8771","3"
"7076","8771","3"
"6717","8772","3"
"6205","8772","3"
"7198","8772","3"
"7816","8772","3"
"7835","8772","3"
"6906","8773","3"
"6085","8773","3"
"7891","8773","3"
"6720","8773","3"
"7924","8774","3"
"7517","8775","3"
"7477","8775","3"
"6903","8775","3"
"6615","8775","3"
"6643","8775","3"
"6811","8776","3"
"7689","8776","3"
"7342","8777","3"
"6536","8777","3"
"7985","8777","3"
"6396","8778","3"
"6869","8778","3"
"7109","8778","3"
"6591","8779","3"
"7521","8779","3"
"6449","8779","3"
"7951","8779","3"
"7836","8780","3"
"7366","8780","3"
"6083","8780","3"
"6647","8781","3"
"7324","8781","3"
"7362","8781","3"
"6878","8781","3"
"7644","8781","3"
"7580","8782","3"
"6274","8782","3"
"7694","8783","3"
"6086","8783","3"
"6409","8783","3"
"7099","8783","3"
"6096","8783","3"
"7033","8784","3"
"6550","8785","3"
"6348","8785","3"
"6475","8785","3"
"6734","8785","3"
"6272","8786","3"
"6422","8786","3"
"6890","8786","3"
"6363","8787","3"
"7703","8787","3"
"6726","8787","3"
"6248","8787","3"
"6750","8787","3"
"6005","8788","3"
"6270","8788","3"
"6336","8789","3"
"6010","8789","3"
"6374","8789","3"
"6517","8789","3"
"6579","8790","3"
"6372","8790","3"
"7377","8790","3"
"7412","8790","3"
"7973","8790","3"
"7829","8791","3"
"7865","8791","3"
"7524","8792","3"
"6393","8792","3"
"6982","8792","3"
"7712","8792","3"
"6476","8793","3"
"7684","8793","3"
"6327","8793","3"
"6613","8793","3"
"6793","8794","3"
"7957","8794","3"
"7214","8794","3"
"7656","8795","3"
"6673","8795","3"
"6837","8795","3"
"7628","8796","3"
"6749","8796","3"
"7862","8796","3"
"7065","8796","3"
"6111","8797","3"
"7536","8797","3"
"7844","8798","3"
"6789","8798","3"
"7606","8798","3"
"6329","8798","3"
"6899","8799","3"
"6204","8800","3"
"6653","8800","3"
"7311","8800","3"
"7776","8800","3"
"7736","8801","3"
"6977","8801","3"
"6590","8802","3"
"6044","8802","3"
"6030","8802","3"
"6834","8803","3"
"7773","8803","3"
"7770","8803","3"
"6957","8803","3"
"6401","8804","3"
"6935","8804","3"
"6826","8804","3"
"7251","8805","3"
"6092","8805","3"
"6348","8806","3"
"7412","8806","3"
"6468","8806","3"
"7887","8807","3"
"7240","8807","3"
"6878","8807","3"
"7556","8807","3"
"7821","8807","3"
"6447","8808","3"
"7025","8809","3"
"7387","8809","3"
"7495","8809","3"
"7569","8809","3"
"7745","8810","3"
"7686","8811","3"
"6859","8811","3"
"6750","8811","3"
"7362","8811","3"
"7051","8812","3"
"6544","8812","3"
"6464","8813","3"
"6770","8813","3"
"6572","8813","3"
"6712","8813","3"
"6371","8813","3"
"6216","8814","3"
"6393","8814","3"
"7620","8814","3"
"7629","8814","3"
"6813","8814","3"
"6112","8815","3"
"6844","8815","3"
"7966","8815","3"
"6484","8816","3"
"6707","8817","3"
"6152","8817","3"
"7600","8817","3"
"7484","8817","3"
"7497","8818","3"
"7552","8818","3"
"7764","8818","3"
"6983","8819","3"
"6907","8819","3"
"6257","8819","3"
"7641","8820","3"
"7660","8821","3"
"7150","8821","3"
"6645","8821","3"
"7975","8821","3"
"6840","8822","3"
"7967","8822","3"
"6593","8822","3"
"6703","8822","3"
"6117","8823","3"
"6717","8823","3"
"7956","8824","3"
"6181","8824","3"
"6975","8825","3"
"7078","8825","3"
"6850","8825","3"
"6216","8825","3"
"7039","8825","3"
"7914","8826","3"
"6377","8826","3"
"7172","8826","3"
"7486","8826","3"
"7197","8826","3"
"6795","8827","3"
"7909","8827","3"
"7366","8828","3"
"7969","8829","3"
"7199","8829","3"
"6907","8829","3"
"7169","8829","3"
"6273","8829","3"
"6186","8830","3"
"6300","8830","3"
"6246","8830","3"
"7976","8830","3"
"6184","8831","3"
"6470","8831","3"
"7385","8831","3"
"7692","8831","3"
"6188","8832","3"
"6934","8833","3"
"7571","8834","3"
"7961","8834","3"
"6285","8834","3"
"6874","8835","3"
"7188","8835","3"
"6886","8835","3"
"6212","8835","3"
"6330","8836","3"
"7449","8836","3"
"6942","8837","3"
"6116","8837","3"
"7530","8837","3"
"7142","8838","3"
"6923","8838","3"
"6741","8838","3"
"6212","8839","3"
"6806","8839","3"
"6459","8839","3"
"7179","8839","3"
"7363","8840","3"
"6196","8841","3"
"6231","8841","3"
"6086","8841","3"
"6586","8841","3"
"6164","8842","3"
"7416","8842","3"
"6894","8842","3"
"7339","8842","3"
"7079","8843","3"
"7437","8843","3"
"6043","8843","3"
"6062","8843","3"
"6750","8844","3"
"7771","8844","3"
"7574","8844","3"
"7683","8845","3"
"7800","8846","3"
"7309","8846","3"
"6699","8846","3"
"7453","8846","3"
"6538","8847","3"
"7434","8847","3"
"7920","8847","3"
"7681","8847","3"
"6495","8847","3"
"6582","8848","3"
"7561","8849","3"
"7327","8849","3"
"6931","8849","3"
"6701","8849","3"
"7876","8849","3"
"6015","8850","3"
"7321","8851","3"
"7538","8851","3"
"7880","8851","3"
"6245","8851","3"
"7965","8852","3"
"7705","8852","3"
"7870","8853","3"
"6179","8853","3"
"6248","8853","3"
"6918","8853","3"
"7125","8853","3"
"6287","8854","3"
"6088","8855","3"
"6085","8855","3"
"7673","8855","3"
"7343","8855","3"
"7785","8855","3"
"7585","8856","3"
"6079","8856","3"
"6054","8856","3"
"6253","8856","3"
"7628","8856","3"
"6050","8857","3"
"7035","8858","3"
"6159","8858","3"
"6790","8858","3"
"6204","8858","3"
"7439","8859","3"
"7959","8859","3"
"7512","8860","3"
"7145","8861","3"
"6324","8861","3"
"7181","8861","3"
"7275","8861","3"
"7652","8861","3"
"7598","8862","3"
"7322","8863","3"
"6925","8863","3"
"7559","8863","3"
"7857","8863","3"
"6916","8864","3"
"7259","8864","3"
"6842","8864","3"
"7007","8864","3"
"7176","8864","3"
"7936","8865","3"
"6274","8866","3"
"7203","8866","3"
"7392","8866","3"
"7150","8866","3"
"6417","8867","3"
"6002","8867","3"
"6830","8867","3"
"7013","8867","3"
"7677","8868","3"
"6898","8868","3"
"6989","8868","3"
"6221","8868","3"
"7245","8868","3"
"7737","8869","3"
"7196","8869","3"
"6105","8870","3"
"7384","8870","3"
"7297","8871","3"
"7216","8872","3"
"6973","8872","3"
"6634","8873","3"
"6112","8873","3"
"6700","8873","3"
"6657","8873","3"
"6554","8873","3"
"6642","8874","3"
"7439","8874","3"
"7432","8875","3"
"7414","8875","3"
"6519","8876","3"
"6409","8876","3"
"7313","8876","3"
"7201","8876","3"
"7923","8877","3"
"7017","8877","3"
"6086","8877","3"
"6935","8877","3"
"7143","8877","3"
"7397","8878","3"
"7294","8878","3"
"6528","8878","3"
"6048","8878","3"
"7028","8879","3"
"7027","8879","3"
"7925","8880","3"
"7605","8881","3"
"6477","8881","3"
"6420","8881","3"
"7950","8882","3"
"7735","8882","3"
"6752","8882","3"
"7365","8883","3"
"6258","8883","3"
"6335","8883","3"
"6906","8883","3"
"7954","8884","3"
"7588","8885","3"
"6464","8885","3"
"7646","8885","3"
"6002","8885","3"
"7362","8886","3"
